,limit_year,level2_name,special_id,degree,rank_type,view_week,view_total,level3_name,name,rank,rankall,id,spcode,level1,level3,level1_name,view_month,level2
604,四年,管理学,1254,管理学学士,47,3,606,公共管理类,健康服务与管理,0,1268,gkspecial1254,120410T,1,115,本科,24,13
605,4,管理学,8432,管理学学士,53,0,10,公共管理类,海警后勤管理,0,1430,gkspecial8432,120411TK,1,115,本科,10,13
606,4,管理学,8433,管理学学士,55,1,9,公共管理类,医疗产品管理,0,1440,gkspecial8433,120412T,1,115,本科,9,13
607,四年,管理学,314,管理学学士,34,14,10572,图书情报与档案管理类,图书馆学,783,766,gkspecial314,120501,1,116,本科,53,13
608,四年,管理学,315,管理学学士,31,7,11885,图书情报与档案管理类,档案学,782,747,gkspecial315,120502,1,116,本科,43,13
609,四年,管理学,316,管理学学士,30,7,12423,图书情报与档案管理类,信息资源管理,781,735,gkspecial316,120503,1,116,本科,30,13
610,四年,管理学,317,管理学学士,12,31,23036,物流管理与工程类,物流管理,780,90,gkspecial317,120601,1,117,本科,129,13
611,四年,管理学,318,管理学学士,35,10,8195,物流管理与工程类,物流工程,779,822,gkspecial318,120602,1,117,本科,42,13
612,四年,管理学,1243,管理学学士,26,3,20874,物流管理与工程类,采购管理,0,304,gkspecial1243,120603T,1,117,本科,10,13
613,4,管理学,8434,管理学学士,52,2,11,物流管理与工程类,供应链管理,0,1422,gkspecial8434,120604T,1,117,本科,11,13
614,四年,管理学,319,管理学学士,32,19,11602,工业工程类,工业工程,778,751,gkspecial319,120701,1,118,本科,46,13
615,四年,管理学,1244,管理学学士,25,4,20926,工业工程类,标准化工程,0,281,gkspecial1244,120702T,1,118,本科,10,13
616,四年,管理学,1245,管理学学士,24,5,20981,工业工程类,质量管理工程,0,258,gkspecial1245,120703T,1,118,本科,15,13
617,四年,管理学,320,管理学学士,8,58,25232,电子商务类,电子商务,777,58,gkspecial320,120801,1,119,本科,200,13
618,四年,管理学,1246,管理学学士,27,8,19692,电子商务类,电子商务及法律,0,670,gkspecial1246,120802T,1,119,本科,19,13
619,四年,管理学,321,管理学学士,11,30,23151,旅游管理类,旅游管理,10010000,85,gkspecial321,120901K,1,120,本科,98,13
620,四年,管理学,322,管理学学士,16,16,22248,旅游管理类,酒店管理,775,118,gkspecial322,120902,1,120,本科,59,13
621,四年,管理学,323,管理学学士,20,6,21230,旅游管理类,会展经济与管理,774,188,gkspecial323,120903,1,120,本科,27,13
622,四年,管理学,1247,管理学学士,41,5,4633,旅游管理类,旅游管理与服务教育,0,973,gkspecial1247,120904T,1,120,本科,19,13
623,四年,艺术学,324,艺术学学士,8,15,21671,艺术学理论类,艺术史论,773,149,gkspecial324,130101,1,121,本科,70,14
624,4,艺术学,8435,艺术学学士,37,21,40,艺术学理论类,艺术管理,0,1330,gkspecial8435,130102T,1,121,本科,40,14
625,四年,艺术学,325,艺术学学士,21,16,12278,音乐与舞蹈学类,音乐表演,772,737,gkspecial325,130201,1,122,本科,98,14
626,五年,艺术学,326,艺术学学士,17,15,16307,音乐与舞蹈学类,音乐学,771,695,gkspecial326,130202,1,122,本科,94,14
627,五年,艺术学,327,艺术学学士,30,4,4760,音乐与舞蹈学类,作曲与作曲技术理论,770,960,gkspecial327,130203,1,122,本科,28,14
628,四年,艺术学,328,艺术学学士,9,11,21451,音乐与舞蹈学类,舞蹈表演,769,163,gkspecial328,130204,1,122,本科,43,14
629,四年,艺术学,329,艺术学学士,31,4,4639,音乐与舞蹈学类,舞蹈学,768,972,gkspecial329,130205,1,122,本科,26,14
630,四年,艺术学,330,艺术学学士,29,4,5240,音乐与舞蹈学类,舞蹈编导,767,939,gkspecial330,130206,1,122,本科,21,14
631,4,艺术学,8436,艺术学学士,47,2,11,音乐与舞蹈学类,舞蹈教育,0,1423,gkspecial8436,130207T,1,122,本科,11,14
632,4,艺术学,8437,艺术学学士,46,5,12,音乐与舞蹈学类,航空服务艺术与管理,0,1408,gkspecial8437,130208TK,1,122,本科,12,14
633,4,艺术学,8438,艺术学学士,40,6,24,音乐与舞蹈学类,流行音乐,0,1360,gkspecial8438,130209T,1,122,本科,24,14
634,4,艺术学,8439,艺术学学士,45,1,13,音乐与舞蹈学类,音乐治疗,0,1400,gkspecial8439,130210T,1,122,本科,13,14
635,4,艺术学,8440,艺术学学士,42,4,15,音乐与舞蹈学类,流行舞蹈,0,1386,gkspecial8440,130211T,1,122,本科,15,14
636,四年,艺术学,331,艺术学学士,24,20,8985,戏剧与影视学类,表演,766,804,gkspecial331,130301,1,123,本科,120,14
637,四年,艺术学,332,艺术学学士,32,6,3822,戏剧与影视学类,戏剧学,765,1040,gkspecial332,130302,1,123,本科,40,14
638,四年,艺术学,333,艺术学学士,10,6,21420,戏剧与影视学类,电影学,764,166,gkspecial333,130303,1,123,本科,46,14
639,四年,艺术学,334,艺术学学士,27,16,7281,戏剧与影视学类,戏剧影视文学,763,854,gkspecial334,130304,1,123,本科,80,14
640,四年,艺术学,335,艺术学学士,16,27,17369,戏剧与影视学类,广播电视编导,762,685,gkspecial335,130305,1,123,本科,121,14
641,四年,艺术学,336,艺术学学士,13,9,21252,戏剧与影视学类,戏剧影视导演,761,185,gkspecial336,130306,1,123,本科,49,14
642,四年,艺术学,337,艺术学学士,25,16,8978,戏剧与影视学类,戏剧影视美术设计,760,805,gkspecial337,130307,1,123,本科,51,14
643,四年,艺术学,338,艺术学学士,28,2,5935,戏剧与影视学类,录音艺术,759,900,gkspecial338,130308,1,123,本科,34,14
644,四年,艺术学,339,艺术学学士,4,18,22708,戏剧与影视学类,播音与主持艺术,758,103,gkspecial339,130309,1,123,本科,107,14
645,四年,艺术学,340,艺术学学士,22,12,10549,戏剧与影视学类,动画,757,767,gkspecial340,130310,1,123,本科,97,14
646,四年,艺术学,1248,艺术学学士,6,16,21963,戏剧与影视学类,影视摄影与制作,0,129,gkspecial1248,130311T,1,123,本科,70,14
647,4,艺术学,8441,艺术学学士,41,3,17,戏剧与影视学类,影视技术,0,1377,gkspecial8441,130312T,1,123,本科,17,14
648,4,艺术学,8442,艺术学学士,48,1,10,戏剧与影视学类,戏剧教育,0,1431,gkspecial8442,130313T,1,123,本科,10,14
649,四年,艺术学,341,艺术学学士,20,21,12901,美术学类,美术学,756,727,gkspecial341,130401,1,124,本科,120,14
650,四年,艺术学,342,艺术学学士,26,10,8336,美术学类,绘画,755,819,gkspecial342,130402,1,124,本科,73,14
651,四年,艺术学,343,艺术学学士,33,1,3271,美术学类,雕塑,754,1086,gkspecial343,130403,1,124,本科,11,14
652,四年,艺术学,344,艺术学学士,18,21,13428,美术学类,摄影,753,720,gkspecial344,130404,1,124,本科,63,14
653,四年,艺术学,1249,艺术学学士,23,5,9184,美术学类,书法学,0,796,gkspecial1249,130405T,1,124,本科,39,14
654,四年,艺术学,1250,艺术学学士,15,3,20879,美术学类,中国画,0,299,gkspecial1250,130406T,1,124,本科,14,14
655,四年,艺术学,1294,艺术学学士,36,0,329,美术学类,实验艺术,0,1279,gkspecial1294,130407TK,1,124,本科,15,14
656,四年,艺术学,1295,艺术学学士,34,2,456,美术学类,跨媒体艺术,0,1275,gkspecial1295,130408TK,1,124,本科,17,14
657,4,艺术学,8443,艺术学学士,43,3,15,美术学类,文物保护与修复,0,1387,gkspecial8443,130409T,1,124,本科,15,14
658,4,艺术学,8444,艺术学学士,38,10,32,美术学类,漫画,0,1346,gkspecial8444,130410T,1,124,本科,32,14
659,四年,艺术学,345,艺术学学士,1,24,34610,设计学类,艺术设计学,752,35,gkspecial345,130501,1,125,本科,112,14
660,四年,艺术学,346,艺术学学士,2,29,23283,设计学类,视觉传达设计,751,80,gkspecial346,130502,1,125,本科,151,14
661,四年,艺术学,347,艺术学学士,3,8,22725,设计学类,环境设计,750,101,gkspecial347,130503,1,125,本科,103,14
662,四年,艺术学,348,艺术学学士,7,17,21923,设计学类,产品设计,749,133,gkspecial348,130504,1,125,本科,68,14
663,四年,艺术学,349,艺术学学士,5,17,22111,设计学类,服装与服饰设计,748,124,gkspecial349,130505,1,125,本科,91,14
664,四年,艺术学,350,艺术学学士,14,2,21023,设计学类,公共艺术,747,244,gkspecial350,130506,1,125,本科,18,14
665,四年,艺术学,351,艺术学学士,12,9,21285,设计学类,工艺美术,746,179,gkspecial351,130507,1,125,本科,32,14
666,四年,艺术学,352,艺术学学士,19,14,13245,设计学类,数字媒体艺术,745,724,gkspecial352,130508,1,125,本科,98,14
667,四年,艺术学,1251,艺术学学士,11,4,21289,设计学类,艺术与科技,0,178,gkspecial1251,130509T,1,125,本科,26,14
668,四年,艺术学,1253,艺术学学士,35,0,443,设计学类,陶瓷艺术设计,0,1277,gkspecial1253,130510TK,1,125,本科,14,14
669,4,艺术学,8445,艺术学学士,39,3,25,设计学类,新媒体艺术,0,1358,gkspecial8445,130511T,1,125,本科,25,14
670,4,艺术学,8446,艺术学学士,44,4,15,设计学类,包装设计,0,1388,gkspecial8446,130512T,1,125,本科,15,14
671,三年,农林牧渔大类,353,,37,13,4989,农业类,作物生产技术,744,952,gkspecial353,510101,2,126,专科（高职）,43,15
672,三年,农林牧渔大类,354,,38,6,4622,农业类,种子生产与经营,743,974,gkspecial354,510102,2,126,专科（高职）,11,15
673,三年,农林牧渔大类,355,,6,6,20846,农业类,设施农业与装备,742,321,gkspecial355,510103,2,126,专科（高职）,14,15
674,三年,农林牧渔大类,356,,2,7,20987,农业类,现代农业技术,741,252,gkspecial356,510104,2,126,专科（高职）,16,15
675,三年,农林牧渔大类,357,,4,4,20948,农业类,休闲农业,740,273,gkspecial357,510105,2,126,专科（高职）,13,15
676,三年,农林牧渔大类,358,,5,6,20872,农业类,生态农业技术,739,305,gkspecial358,510106,2,126,专科（高职）,14,15
677,三年,农林牧渔大类,359,,35,4,8389,农业类,园艺技术,738,818,gkspecial359,510107,2,126,专科（高职）,23,15
678,三年,农林牧渔大类,360,,10,1,20783,农业类,植物保护与检疫技术,737,372,gkspecial360,510108,2,126,专科（高职）,5,15
679,三年,农林牧渔大类,361,,12,2,20755,农业类,茶树栽培与茶叶加工,736,411,gkspecial361,510109,2,126,专科（高职）,6,15
680,三年,农林牧渔大类,362,,41,6,3409,农业类,中草药栽培技术,735,1074,gkspecial362,510110,2,126,专科（高职）,12,15
681,三年,农林牧渔大类,363,,9,3,20800,农业类,烟草栽培与加工,734,357,gkspecial363,510111,2,126,专科（高职）,9,15
682,三年,农林牧渔大类,364,,21,3,20696,农业类,棉花加工与经营管理,733,529,gkspecial364,510112,2,126,专科（高职）,7,15
683,三年,农林牧渔大类,365,,13,3,20739,农业类,农产品加工与质量检测,732,424,gkspecial365,510113,2,126,专科（高职）,8,15
684,三年,农林牧渔大类,366,,8,3,20818,农业类,绿色食品生产与检验,731,346,gkspecial366,510114,2,126,专科（高职）,9,15
685,三年,农林牧渔大类,367,,22,2,20694,农业类,农资营销与服务,730,542,gkspecial367,510115,2,126,专科（高职）,8,15
686,三年,农林牧渔大类,368,,23,3,20693,农业类,农产品流通与管理,729,545,gkspecial368,510116,2,126,专科（高职）,10,15
687,三年,农林牧渔大类,369,,16,2,20717,农业类,农业装备应用技术,728,477,gkspecial369,510117,2,126,专科（高职）,8,15
688,三年,农林牧渔大类,370,,40,4,3641,农业类,农业经济管理,727,1052,gkspecial370,510118,2,126,专科（高职）,9,15
689,三年,农林牧渔大类,371,,7,4,20823,农业类,农村经营管理,726,340,gkspecial371,510119,2,126,专科（高职）,10,15
690,三年,农林牧渔大类,1296,,51,4,254,农业类,食用菌生产与加工,0,1282,gkspecial1296,510120,2,126,专科（高职）,10,15
691,三年,农林牧渔大类,372,,33,3,12901,林业类,林业技术,725,728,gkspecial372,510201,2,127,专科（高职）,11,15
692,三年,农林牧渔大类,373,,36,3,7356,林业类,园林技术,724,852,gkspecial373,510202,2,127,专科（高职）,25,15
693,三年,农林牧渔大类,374,,44,1,2704,林业类,森林资源保护,723,1151,gkspecial374,510203,2,127,专科（高职）,7,15
694,三年,农林牧渔大类,375,,27,1,20682,林业类,经济林培育与利用,722,595,gkspecial375,510204,2,127,专科（高职）,6,15
695,三年,农林牧渔大类,376,,17,1,20716,林业类,野生植物资源保护与利用,721,482,gkspecial376,510205,2,127,专科（高职）,7,15
696,三年,农林牧渔大类,377,,14,1,20727,林业类,野生动物资源保护与利用,720,445,gkspecial377,510206,2,127,专科（高职）,8,15
697,三年,农林牧渔大类,378,,39,2,3841,林业类,森林生态旅游,719,1038,gkspecial378,510207,2,127,专科（高职）,9,15
698,三年,农林牧渔大类,379,,18,3,20710,林业类,森林防火指挥与通讯,718,492,gkspecial379,510208,2,127,专科（高职）,12,15
699,三年,农林牧渔大类,380,,43,1,2776,林业类,自然保护区建设与管理,717,1142,gkspecial380,510209,2,127,专科（高职）,6,15
700,三年,农林牧渔大类,381,,42,1,3297,林业类,木材加工技术,716,1080,gkspecial381,510211,2,127,专科（高职）,6,15
701,三年,农林牧渔大类,382,,31,1,20673,林业类,林业调查与信息处理,715,620,gkspecial382,510212,2,127,专科（高职）,6,15
702,三年,农林牧渔大类,383,,28,1,20682,林业类,林业信息技术与管理,714,596,gkspecial383,510213,2,127,专科（高职）,5,15
703,三年,农林牧渔大类,1297,,53,1,94,林业类,木工设备应用技术,0,1314,gkspecial1297,510210,2,127,专科（高职）,5,15
704,三年,农林牧渔大类,384,,1,7,21115,畜牧业类,畜牧兽医,713,225,gkspecial384,510301,2,128,专科（高职）,22,15
705,三年,农林牧渔大类,385,,34,5,9975,畜牧业类,动物医学,712,782,gkspecial385,510302,2,128,专科（高职）,22,15
706,三年,农林牧渔大类,386,,11,1,20766,畜牧业类,动物药学,711,399,gkspecial386,510303,2,128,专科（高职）,6,15
707,三年,农林牧渔大类,387,,50,2,1315,畜牧业类,动物防疫与检疫,710,1258,gkspecial387,510304,2,128,专科（高职）,7,15
708,三年,农林牧渔大类,388,,15,3,20725,畜牧业类,动物医学检验技术,709,451,gkspecial388,510305,2,128,专科（高职）,7,15
709,三年,农林牧渔大类,389,,3,2,20953,畜牧业类,宠物养护与驯导,708,272,gkspecial389,510306,2,128,专科（高职）,13,15
710,三年,农林牧渔大类,390,,45,2,2591,畜牧业类,实验动物技术,707,1169,gkspecial390,510307,2,128,专科（高职）,8,15
711,三年,农林牧渔大类,391,,49,1,1535,畜牧业类,饲料与动物营养,706,1247,gkspecial391,510308,2,128,专科（高职）,7,15
712,三年,农林牧渔大类,392,,47,2,1644,畜牧业类,特种动物养殖,705,1237,gkspecial392,510309,2,128,专科（高职）,8,15
713,三年,农林牧渔大类,393,,20,2,20697,畜牧业类,畜牧工程技术,704,525,gkspecial393,510310,2,128,专科（高职）,6,15
714,三年,农林牧渔大类,394,,46,1,1686,畜牧业类,蚕桑技术,703,1236,gkspecial394,510311,2,128,专科（高职）,5,15
715,三年,农林牧渔大类,395,,25,2,20688,畜牧业类,草业技术,702,570,gkspecial395,510312,2,128,专科（高职）,6,15
716,三年,农林牧渔大类,396,,32,2,20667,畜牧业类,养蜂与蜂产品加工,701,646,gkspecial396,510313,2,128,专科（高职）,7,15
717,三年,农林牧渔大类,397,,26,2,20688,畜牧业类,畜牧业经济管理,700,571,gkspecial397,510314,2,128,专科（高职）,6,15
718,三年,农林牧渔大类,1259,,52,1,197,畜牧业类,宠物临床诊疗技术,0,1286,gkspecial1259,510315,2,128,专科（高职）,4,15
719,三年,农林牧渔大类,398,,48,2,1570,渔业类,水产养殖技术,699,1244,gkspecial398,510401,2,129,专科（高职）,9,15
720,三年,农林牧渔大类,399,,19,3,20698,渔业类,海洋渔业技术,698,524,gkspecial399,510402,2,129,专科（高职）,8,15
721,三年,农林牧渔大类,400,,24,2,20689,渔业类,水族科学与技术,697,563,gkspecial400,510403,2,129,专科（高职）,8,15
722,三年,农林牧渔大类,401,,29,2,20682,渔业类,水生动物医学,696,597,gkspecial401,510404,2,129,专科（高职）,8,15
723,三年,农林牧渔大类,402,,30,2,20682,渔业类,渔业经济管理,695,598,gkspecial402,510405,2,129,专科（高职）,6,15
724,三年,资源环境与安全大类,403,,1,12,21195,资源勘查类,国土资源调查与管理,694,199,gkspecial403,520101,2,130,专科（高职）,33,16
725,三年,资源环境与安全大类,404,,7,4,20770,资源勘查类,地质调查与矿产普查,693,387,gkspecial404,520102,2,130,专科（高职）,9,16
726,三年,资源环境与安全大类,405,,11,4,20736,资源勘查类,矿产地质与勘查,692,434,gkspecial405,520103,2,130,专科（高职）,8,16
727,三年,资源环境与安全大类,406,,23,3,20700,资源勘查类,岩矿分析与鉴定,691,519,gkspecial406,520104,2,130,专科（高职）,6,16
